Index, Value, PeakType, Avg.Filter, Std.Filter
 582,   0.0333, 0,   2.4643,   3.3827
 583,   3.0959, 0,   2.6400,   3.3607
 584,   2.6077, 0,   2.8751,   3.2582
 585, 221.3765, 1,   4.9830,   6.9569
 586,   0.2168, 0,   4.9621,   6.9708
 587,   0.0885, 0,   4.9321,   6.9910
 588,   0.3257, 0,   4.8604,   7.0337
 589,  13.5748, 0,   5.8450,   7.4162
 590,   6.1701, 0,   6.3099,   7.2600
 591,   0.2021, 0,   5.3730,   7.3226
 592,   1.4615, 0,   4.7510,   7.3378
 593,   0.7451, 0,   4.8157,   7.2989
 594,   0.5546, 0,   4.5847,   7.3894
 595,   0.4633, 0,   4.3897,   7.4668
 596,   3.1968, 0,   2.4545,   3.9279
 597,   9.3376, 0,   3.2836,   4.3119
 598,   2.6815, 0,   3.5194,   4.2002
 599,   1.3469, 0,   3.6122,   4.1394
 600,   0.5231, 0,   2.4257,   2.7517
 601,   7.6812, 0,   2.5631,   2.9646
 602,   6.1499, 0,   3.1038,   3.0265
 603,  54.2385, 1,   3.9672,   3.7119
 604,   0.1831, 0,   3.9161,   3.7595
 605,  18.1268, 1,   4.0454,   3.6649
 606,   0.1959, 0,   4.0211,   3.6894
 607,   3.7324, 0,   4.0698,   3.6817
 608,  14.4649, 0,   4.5359,   4.5429
 609,   1.3983, 0,   4.4193,   4.6051
 610,   2.5515, 0,   4.5288,   4.5447
 611,   0.0872, 0,   4.4891,   4.5812
 612,   6.8869, 0,   4.4169,   4.5363
 613,   1.6326, 0,   4.0063,   4.5652
 614,   1.8362, 0,   3.1769,   4.0234
 615,   0.1946, 0,   3.1780,   4.0226
 616,   1.7614, 0,   3.1584,   4.0289
 617,   1.4008, 0,   3.2679,   3.9627
 618,   4.7987, 0,   3.3648,   3.9859
 619,   1.9864, 0,   2.2304,   1.8900
 620,   1.2381, 0,   2.2159,   1.8970
 621,   5.8217, 0,   2.5131,   2.1638
 622,   2.5161, 0,   2.7340,   2.0244
 623,   0.6923, 0,   2.1708,   1.6099
 624,   0.0160, 0,   2.0238,   1.7222
 625,   1.6388, 0,   2.0059,   1.7251
 626,   0.3984, 0,   2.0244,   1.7066
 627,   0.0492, 0,   1.8688,   1.7990
 628,   0.9317, 0,   1.8261,   1.8151
 629,   0.0373, 0,   1.3933,   1.6109
 630,  48.7361, 1,   1.6588,   1.9013
 631,   0.9539, 0,   1.6330,   1.9088
 632,   3.8687, 0,   1.4554,   1.5720
 633,   3.5810, 0,   1.5522,   1.6644
 634,   4.0200, 0,   1.8547,   1.7791
 635,   0.4667, 0,   1.8957,   1.7411
 636,  16.9920, 1,   1.9394,   1.7401
 637,  11.1421, 1,   2.1779,   1.6916
 638,   0.4928, 0,   2.2182,   1.6450
 639,   1.0560, 0,   2.2295,   1.6366
 640,   0.0560, 0,   2.2312,   1.6343
 641,   1.1910, 0,   1.8934,   1.4157
 642,   1.4021, 0,   1.9341,   1.3944
 643,   0.9059, 0,   1.6648,   1.2758
 644,   4.8850, 0,   1.7833,   1.4908
 645,   1.1424, 0,   1.5217,   1.3178
 646,   7.5768, 1,   1.6416,   1.2757
 647,   0.1010, 0,   1.4582,   1.3374
 648,   0.2054, 0,   1.2021,   1.2820
 649,   0.3777, 0,   1.1917,   1.2882
 650,   0.5454, 0,   1.1452,   1.3014
 651,   1.4821, 0,   1.2749,   1.2567
 652,   2.4099, 0,   1.3857,   1.2975
 653,   4.3437, 0,   1.6531,   1.5516
 654,   6.2221, 0,   2.1364,   2.0052
 655,   2.7042, 0,   1.9381,   1.8232
 656,   3.2517, 0,   2.1299,   1.8403
 657,  23.3514, 1,   2.4459,   2.0415
 658,   3.8461, 0,   2.7864,   1.9313
 659,   1.6181, 0,   2.9148,   1.7978
 660,  12.3623, 1,   3.1252,   1.6147
 661,   0.8175, 0,   3.1500,   1.5766
 662,   0.4035, 0,   3.0519,   1.7055
 663,   0.4180, 0,   2.8708,   1.8626
 664,   3.1926, 0,   2.7662,   1.8084
 665,   8.7466, 1,   2.5413,   1.4906
 666,   8.6049, 1,   2.6803,   1.5686
 667,   0.4822, 0,   2.4285,   1.6753
 668,   0.0342, 0,   1.9533,   1.5402
 669,   0.0369, 0,   1.6070,   1.5035
 670,   0.2641, 0,   1.4839,   1.5522
 671,   0.7412, 0,   1.3065,   1.5150
 672,   1.2686, 0,   1.3475,   1.5073
 673,   4.8125, 0,   1.7483,   1.7668
 674,1176.6165, 1,  12.8006,  34.5722
 675,   9.3342, 0,  13.3589,  34.4620
 676,   0.0487, 0,  13.0226,  34.5720
 677,   0.0205, 0,  12.6396,  34.6904
 678,   0.1112, 0,  12.6059,  34.7024
 679,   1.0719, 0,  12.7002,  34.6695
 680,   0.4777, 0,  12.7403,  34.6550
 681,   1.0947, 0,  12.8158,  34.6287
 682,   0.0820, 0,  12.7559,  34.6501
 683,   1.0173, 0,  12.7331,  34.6577
 684,   0.3989, 0,  12.3318,  34.7725
 685,   5.6295, 0,   1.7533,   2.8412
 686,   2.9240, 0,   1.1706,   1.6226
 687,   1.5242, 0,   1.3047,   1.5848
 688,  19.0567, 1,   1.6008,   1.6211
 689,   0.1845, 0,   1.6075,   1.6151
 690,  67.1119, 1,   2.1352,   2.1974
 691,  12.8411, 1,   2.7712,   2.6010
 692,   0.2695, 0,   2.6962,   2.6595
 693,   1.3229, 0,   2.8090,   2.5710
 694,   9.1830, 0,   3.5513,   3.0758
 695,   1.2858, 0,   3.6320,   3.0029
 696,   1.2400, 0,   3.2329,   3.0026
 697,   2.3007, 0,   3.1763,   3.0137
 698,   0.2522, 0,   3.0606,   3.0981
 699,  83.6904, 1,   3.5441,   3.4851
 700,   0.0924, 0,   3.5358,   3.4933
 701,  15.1780, 1,   3.0561,   3.3613
 702,   1.0158, 0,   2.4690,   3.0916
 703,  16.6923, 1,   2.6794,   3.0125
 704,  16.7492, 1,   2.9228,   3.0012
 705,  41.8445, 1,   2.7956,   2.7526
 706,   1.1367, 0,   2.7821,   2.7604
 707,  51.1632, 1,   3.2275,   2.8687
 708,  41.1550, 1,   3.8948,   3.3831
 709,   0.3354, 0,   3.9023,   3.3751
 710,   0.2368, 0,   3.1424,   3.1674
 711,  14.4845, 1,   3.2850,   3.0603
 712,   2.1468, 0,   3.3347,   3.0370
 713,  41.9533, 1,   3.7994,   3.0377
 714,   9.3007, 0,   4.4100,   3.3869
 715,   6.7679, 0,   4.6616,   3.4494
 716,   6.7189, 0,   4.5648,   3.3745
 717,  23.5624, 1,   5.2254,   3.3499
 718,   3.6106, 0,   4.9955,   3.3660
 719,  15.3453, 1,   4.5540,   3.0294
 720,   9.3895, 0,   5.3771,   3.0013
 721,   6.1781, 0,   5.9172,   2.5243
 722,   4.8876, 0,   6.2104,   2.1763
 723,   0.3447, 0,   6.0466,   2.5172
 724,  14.1967, 1,   5.6469,   2.8053
 725,   0.3733, 0,   4.8353,   2.9199
 726,  11.1063, 0,   5.2297,   3.4067
 727,  11.8094, 0,   5.6924,   3.8892
 728,   0.0599, 0,   4.9340,   4.0947
 729,   0.4379, 0,   4.6455,   4.2850
 730,  14.1647, 0,   5.4983,   5.0863
 731,   0.1464, 0,   4.6580,   5.1373
 732,   0.7189, 0,   4.1617,   5.2293
 733,   1.5266, 0,   3.8562,   5.2760
 734,  79.1057, 1,   4.6689,   5.3603
 735,   1.6850, 0,   4.6648,   5.3626
 736,   9.0600, 0,   5.4545,   5.3118
 737,   1.5906, 0,   4.5895,   5.0912
 738,   0.2722, 0,   3.5406,   4.6665
 739,   0.1840, 0,   3.5519,   4.6582
 740,  14.6107, 0,   4.8403,   5.5023
 741,   2.8483, 0,   3.8116,   4.6555
 742,   0.4525, 0,   3.8394,   4.6344
 743,   4.3887, 0,   4.1730,   4.5286
 744,   1.9839, 0,   4.2146,   4.5062
 745,   7.2124, 0,   4.0262,   4.3302
 746,   0.5261, 0,   3.9209,   4.3994
 747,  12.1593, 0,   4.2026,   4.8005
 748,   0.2205, 0,   4.0781,   4.8837
 749,   1.6339, 0,   4.2018,   4.8022
 750,   0.9140, 0,   4.2682,   4.7510
 751,   0.3246, 0,   2.9695,   3.5461
 752,   0.9777, 0,   2.7994,   3.5924
 753,  18.6857, 1,   3.0081,   3.5158
 754,   6.5481, 0,   3.2044,   3.6453
 755,   0.1692, 0,   3.0395,   3.7368
 756,   0.5854, 0,   2.4370,   3.5447
 757,   0.7920, 0,   2.4612,   3.5325
 758,  94.8915, 1,   2.2833,   3.0567
 759,   2.6740, 0,   2.5063,   2.9868
 760,   2.6325, 0,   2.5971,   2.9740
 761,   4.0823, 0,   2.8851,   2.9504
 762,   0.4856, 0,   2.8997,   2.9380
 763,   1.6322, 0,   2.9592,   2.9050
 764,   0.3425, 0,   2.7405,   3.0016
 765,   3.1459, 0,   2.4312,   2.7588
 766,  14.7791, 1,   2.8076,   2.7064
 767,  40.4660, 1,   3.4748,   2.9684
 768,   0.1799, 0,   3.4192,   3.0233
 769,   2.9073, 0,   2.7560,   2.1313
 770,   0.2376, 0,   2.5345,   2.2515
 771,   0.1411, 0,   2.3080,   2.3533
 772,  69.8061, 1,   2.5831,   2.6963
 773,   2.2299, 0,   2.7417,   2.6185
 774,   0.0363, 0,   2.5966,   2.7182
 775,   0.0072, 0,   2.5661,   2.7451
 776,   0.7491, 0,   2.3482,   2.7853
 777,   0.7833, 0,   2.0277,   2.7437
 778,   1.4751, 0,   1.4413,   2.0125
 779, 104.3447, 1,   2.4942,   3.5328
 780,   0.0961, 0,   2.2387,   3.5948
 781,   0.7368, 0,   2.2841,   3.5723
 782,   0.3514, 0,   2.3032,   3.5613
 783,   7.7979, 0,   2.3659,   3.6504
 784,   2.1763, 0,   2.3611,   3.6506
 785,   3.6326, 0,   2.6880,   3.5883
 786,  10.4033, 0,   3.6331,   4.0915
 787,  27.8208, 1,   4.6691,   4.6366
 788,   8.9274, 0,   5.4095,   4.6071
 789,   0.3009, 0,   5.3027,   4.7095
 790,  46.7500, 1,   4.6831,   4.2443
 791,   7.3394, 0,   5.3415,   4.0385
 792,   1.0053, 0,   5.3660,   4.0113
 793,   1.6199, 0,   5.4813,   3.8816
 794,   0.4975, 0,   4.8176,   4.0493
 795,   1.8568, 0,   4.7886,   4.0692
 796,   1.8167, 0,   4.6235,   4.1488
 797,   1.2784, 0,   3.7939,   3.8085
 798,   3.3483, 0,   2.9942,   2.7465
 799,   0.3508, 0,   2.2145,   2.0905
 800,   6.0631, 0,   2.7384,   2.2604
 801,   1.7773, 0,   2.4503,   2.1604
 802,   0.5879, 0,   1.8366,   1.5598
 803,   1.9402, 0,   1.9216,   1.5375
 804,   0.3484, 0,   1.8060,   1.6023
 805,   6.3241, 0,   2.3357,   1.9967
 806,   6.8381, 0,   2.7885,   2.3672
 807,   5.0516, 0,   3.0826,   2.4284
 808,   0.4035, 0,   3.0030,   2.4995
 809,   0.1867, 0,   2.7156,   2.6220
 810,   0.7057, 0,   2.7479,   2.5948
 811,  12.2025, 1,   2.3653,   2.3790
 812,   0.0483, 0,   2.2082,   2.4681
 813,   1.6803, 0,   2.3075,   2.4225
 814,   1.1260, 0,   2.2335,   2.4449
 815,  24.1897, 1,   2.5138,   2.3888
 816,   1.7624, 0,   2.0991,   2.0655
 817,   1.0996, 0,   1.5774,   1.4294
 818,   3.3367, 0,   1.4215,   1.0968
 819,   4.1902, 0,   1.7658,   1.2989
 820,   8.9617, 1,   2.1731,   1.4352
 821,  30.8934, 1,   2.7717,   1.9713
 822,   0.3810, 0,   2.6376,   2.0764
 823,   0.4203, 0,   2.6715,   2.0366
 824,   0.2511, 0,   2.5415,   2.1387
 825,   1.6091, 0,   2.5854,   2.1140
 826,   6.7857, 0,   2.8903,   2.4320
 827,   1.9308, 0,   2.9056,   2.4254
 828,  67.8763, 1,   3.5807,   2.8286
 829,   0.0280, 0,   3.2799,   3.0088
 830,   0.2736, 0,   2.9238,   3.1100
 831,   0.5477, 0,   2.5493,   3.1255
 832, 365.5301, 1,   5.2544,  10.4207
 833,   0.9240, 0,   5.3038,  10.3988
 834,  10.8802, 0,   6.2547,  10.3870
 835,  77.1422, 1,   7.8234,  10.6612
 836,   0.7227, 0,   7.7428,  10.7111
 837,   0.1548, 0,   7.1400,  10.9323
 838,  13.9011, 0,   8.2282,  10.9554
 839,   2.1740, 0,   7.6508,  11.0910
 840,   2.4737, 0,   7.8731,  10.9597
 841,  19.9636, 0,   9.6631,  11.1781
 842,  40.8414, 0,  13.3262,  13.8690
 843,   7.5016, 0,  10.6403,  11.7078
 844,   0.0387, 0,  10.5599,  11.7772
 845,   0.6925, 0,   9.6337,  12.1114
 846,   0.4421, 0,   8.0824,  12.0965
 847,  43.4316, 0,  11.9650,  15.4894
 848,   5.6646, 0,  12.4659,  15.1855
 849,   1.6901, 0,  11.3558,  15.4835
 850,  10.6064, 0,  12.1224,  15.2163
 851,   4.6223, 0,  12.3177,  15.1046
 852,   4.4276, 0,  10.9053,  15.0499
 853,   7.9454, 0,   7.9148,  11.6997
 854,  15.9539, 0,   8.6832,  11.9227
 855,   4.7561, 0,   9.1120,  11.6866
 856,   0.2053, 0,   9.0678,  11.7193
 857,   7.6065, 0,   9.7191,  11.4170
 858,  28.8117, 0,   8.3900,   7.6419
 859,   0.0125, 0,   7.8762,   7.9900
 860,   1.1198, 0,   7.8243,   8.0317
 861,   6.6345, 0,   7.4632,   7.9877
 862,  31.6016, 1,   7.8731,   7.9470
 863,   0.8193, 0,   7.5451,   8.1542
 864,  67.3656, 1,   7.5022,   8.1532
 865,   0.8490, 0,   6.1290,   7.8816
 866,   0.5031, 0,   5.7424,   8.0421
 867,   5.7262, 0,   6.2443,   7.8509
 868,  10.0228, 0,   6.4640,   7.9195
 869,   0.2657, 0,   3.8689,   3.7516
 870,   4.6942, 0,   4.2945,   3.5501
 871,   6.6706, 0,   4.7991,   3.4562
 872,   2.6772, 0,   4.4394,   3.4524
 873,   0.9925, 0,   3.6995,   3.2327
 874,   0.5171, 0,   3.6720,   3.2583
 875,   2.4970, 0,   3.2196,   3.0370
 876,   4.0298, 0,   3.5087,   2.9476
 877,  16.0345, 1,   3.9385,   2.8199
 878,  17.4491, 1,   4.0045,   2.8690
 879,   3.2384, 0,   3.3877,   2.1475
 880,   0.2688, 0,   3.3880,   2.1471
 881,   0.0716, 0,   2.9678,   2.2974
 882,  37.8992, 1,   2.7117,   2.0093
 883,   5.5936, 0,   2.9769,   2.1730
 884,   0.6334, 0,   2.9442,   2.2051
 885,  12.4022, 1,   3.0618,   2.1047
 886,   0.3559, 0,   2.8671,   2.2425
 887, 147.4486, 1,   3.8704,   4.1744
 888,   0.2608, 0,   3.4186,   4.2706
 889,  18.4616, 1,   3.0212,   4.1721
 890,  11.4353, 0,   3.7664,   4.8252
 891,   5.3357, 0,   4.2270,   4.7098
 892,   0.3309, 0,   4.2506,   4.6895
 893,   0.2061, 0,   3.9189,   4.8327
 894,   2.2143, 0,   3.6117,   4.8238
 895,  16.2885, 0,   5.0349,   5.9200
 896,   0.5203, 0,   4.9176,   5.9950
 897,   0.3562, 0,   4.9177,   5.9950
 898,   0.4265, 0,   3.5869,   5.1616
 899,   0.2655, 0,   3.5873,   5.1613
 900,   9.2947, 0,   4.2431,   5.3818
 901,  83.6009, 1,   4.7240,   6.1802
 902,  37.2501, 1,   5.9460,   7.3907
 903,   3.0243, 0,   6.1909,   7.2438
 904,  17.3357, 0,   7.7481,   7.6212
 905,  33.5962, 1,   9.2706,   8.0257
 906,  19.7336, 0,   9.5838,   8.3540
 907,   0.1326, 0,   9.5485,   8.3929
 908,   2.9540, 0,   9.7847,   8.1643
 909,   0.1149, 0,   9.7564,   8.1972
 910,   3.5874, 0,  10.0584,   7.8977
 911,   4.7853, 0,   9.6484,   8.0424
 912,   1.7211, 0,   8.2844,   7.9988
 913,   7.3607, 0,   7.2465,   7.2781
 914,   0.7966, 0,   7.0440,   7.4223
 915,   2.6576, 0,   5.7096,   6.7402
 916,   0.8948, 0,   4.0672,   5.3735
 917,  14.5068, 0,   3.5920,   4.0304
 918,   0.4430, 0,   3.6202,   4.0071
 919,   0.0751, 0,   3.3585,   4.1341
 920,   0.7226, 0,   3.4137,   4.0942
 921,   0.9171, 0,   3.1710,   4.1555
 922,  19.6182, 1,   2.9893,   4.1245
 923,  16.3260, 1,   3.2093,   4.1155
 924,   0.4197, 0,   2.5783,   3.9598
 925,   0.9607, 0,   2.5932,   3.9534
 926,   1.1673, 0,   2.4578,   3.9743
 927,   0.5237, 0,   2.4240,   3.9890
 928,   0.9458, 0,   1.1912,   1.1483
 929,   1.8873, 0,   1.3225,   1.1377
 930,   1.1086, 0,   1.4164,   1.0716
 931,   0.2656, 0,   1.3749,   1.1060
 932,   0.0955, 0,   1.3002,   1.1608
 933,   0.1096, 0,   1.0568,   1.1027
 934,   0.1537, 0,   0.6943,   0.5422
 935,   0.1168, 0,   0.6668,   0.5627
 936,   6.4966, 1,   0.6481,   0.5560
 937,  40.4459, 1,   0.9714,   1.3001
 938,   4.8653, 0,   1.3661,   1.7014
 939,   0.1612, 0,   1.2947,   1.7337
 940,   5.4769, 0,   1.6211,   2.1112
 941,   1.7591, 0,   1.6802,   2.1051
 942,   0.0461, 0,   1.6603,   2.1194
 943,   9.5504, 1,   1.7422,   2.0743
 944,   0.0966, 0,   1.7410,   2.0752
 945,  11.4736, 1,   1.8392,   2.0227
 946,  12.3371, 1,   2.0418,   1.9503
 947,   2.0973, 0,   2.1638,   1.9075
 948, 855.1651, 1,   9.6802,  24.6391
 949,   0.4734, 0,   9.2809,  24.7492
 950,  12.6415, 0,  10.4155,  24.5907
 951,   2.1985, 0,  10.1175,  24.6685
 952,   2.6900, 0,  10.2021,  24.6412
 953,  23.1988, 0,  12.3069,  24.6726
 954,  22.9669, 0,  14.3042,  24.5652
 955,   1.2992, 0,  14.4135,  24.5044
 956,   1.7521, 0,  14.4606,  24.4795
 957,   4.0985, 0,  14.6200,  24.4056
 958,   1.0066, 0,  14.5209,  24.4585
 959,   0.3098, 0,   6.6032,   8.4251
 960,   0.0188, 0,   6.5619,   8.4561
 961,   3.0393, 0,   5.6890,   8.2772
 962,   1.5294, 0,   5.6281,   8.3050
 963,   5.5876, 0,   5.8916,   8.2534
 964,   0.0686, 0,   3.7888,   6.2888
 965,  10.6665, 0,   2.6706,   3.0270
 966,   6.7524, 0,   3.1663,   3.2032
 967,  30.5955, 1,   3.8377,   3.5873
 968,   2.9359, 0,   3.7320,   3.5952
 969,  10.7734, 0,   4.6199,   3.9961
 970,   0.1859, 0,   4.6086,   4.0084
 971,   4.7493, 0,   5.0387,   3.7375
 972,   3.2166, 0,   5.0548,   3.7292
 973,   0.2026, 0,   4.9342,   3.8605
 974,   5.2316, 0,   4.9018,   3.8563
 975,   7.3844, 0,   5.5669,   3.5869
 976,   1.4806, 0,   4.7318,   3.3648
 977,   0.0599, 0,   4.1234,   3.5447
 978,   0.7886, 0,   3.3644,   3.2734
 979,   0.2706, 0,   3.1221,   3.3926
 980,  12.6349, 0,   3.2914,   3.7929
 981,   0.1648, 0,   3.2895,   3.7944
 982,   0.5087, 0,   2.9040,   3.8417
 983,   1.1155, 0,   2.7129,   3.8735
 984,  25.5269, 1,   3.0179,   3.7951
 985,   0.7507, 0,   2.6105,   3.7760
 986, 562.3494, 1,   7.1129,  16.1233
 987,  57.6907, 1,  12.1591,  21.3953
 988,   0.1693, 0,  12.1690,  21.3896
 989,   2.6407, 0,  12.3374,  21.3065
 990,   0.2251, 0,  12.3332,  21.3089
 991,   7.3505, 0,  11.8528,  21.3562
 992,  15.9684, 0,  13.2895,  21.0510
 993,  16.9822, 0,  14.7871,  20.6710
 994,   3.5249, 0,  15.0061,  20.5373
 995, 145.3172, 1,  16.2923,  20.2205
 996,   6.9326, 0,  16.8543,  19.8635
 997,   4.4632, 0,  12.0863,  15.4894
 998,   0.7548, 0,   6.9742,   6.4937
 999,   0.7221, 0,   7.0244,   6.4428
1000,   0.4501, 0,   6.8253,   6.6070
1001,   1.0055, 0,   6.8962,   6.5396
1002,   0.5332, 0,   6.2765,   6.7856
1003,   4.4622, 0,   5.2304,   6.0588
1004,   0.2762, 0,   3.7117,   4.9071
1005,   4.4689, 0,   3.7975,   4.9113
1006,   0.1550, 0,   2.2022,   2.2805
1007,   1.5074, 0,   1.7090,   1.7225
1008,   0.8013, 0,   1.3761,   1.4972
1009,   0.7022, 0,   1.3713,   1.4992
1010,   0.0754, 0,   1.3125,   1.5358
1011,   0.5759, 0,   1.3239,   1.5298
1012,   0.2938, 0,   1.2592,   1.5567
1013,   1.0444, 0,   1.3057,   1.5419
1014,   2.6675, 0,   1.1426,   1.2703
1015,   0.7372, 0,   1.1845,   1.2484
1016,   7.6946, 1,   0.9085,   0.7122
1017,   1.0252, 0,   0.9876,   0.6713
1018,   0.6915, 0,   0.9134,   0.6546
1019,   1.0419, 0,   0.9353,   0.6545
1020,   0.5894, 0,   0.9250,   0.6590
1021,   0.1805, 0,   0.9346,   0.6472
1022, 124.8765, 1,   2.0322,   3.4176
1023,   5.5707, 0,   2.5119,   3.5090
1024,   4.5888, 0,   2.8342,   3.5222
