Index, Value, PeakType, Avg.Filter, Std.Filter
 582,   0.0333,-1,   0.0930,   0.0000
 583,   3.0959, 1,   0.0930,   0.0000
 584,   2.6077, 1,   0.0930,   0.0000
 585, 221.3765, 1,   0.0930,   0.0000
 586,   0.2168, 1,   0.0930,   0.0000
 587,   0.0885,-1,   0.0930,   0.0000
 588,   0.3257, 1,   0.0930,   0.0000
 589,  13.5748, 1,   0.0930,   0.0000
 590,   6.1701, 1,   0.0930,   0.0000
 591,   0.2021, 1,   0.0930,   0.0000
 592,   1.4615, 1,   0.0930,   0.0000
 593,   0.7451, 1,   0.0930,   0.0000
 594,   0.5546, 1,   0.0930,   0.0000
 595,   0.4633, 1,   0.0930,   0.0000
 596,   3.1968, 1,   0.0930,   0.0000
 597,   9.3376, 1,   0.0930,   0.0000
 598,   2.6815, 1,   0.0930,   0.0000
 599,   1.3469, 1,   0.0930,   0.0000
 600,   0.5231, 1,   0.0930,   0.0000
 601,   7.6812, 1,   0.0930,   0.0000
 602,   6.1499, 1,   0.0930,   0.0000
 603,  54.2385, 1,   0.0930,   0.0000
 604,   0.1831, 1,   0.0930,   0.0000
 605,  18.1268, 1,   0.0930,   0.0000
 606,   0.1959, 1,   0.0930,   0.0000
 607,   3.7324, 1,   0.0930,   0.0000
 608,  14.4649, 1,   0.0930,   0.0000
 609,   1.3983, 1,   0.0930,   0.0000
 610,   2.5515, 1,   0.0930,   0.0000
 611,   0.0872,-1,   0.0930,   0.0000
 612,   6.8869, 1,   0.0930,   0.0000
 613,   1.6326, 1,   0.0930,   0.0000
 614,   1.8362, 1,   0.0930,   0.0000
 615,   0.1946, 1,   0.0930,   0.0000
 616,   1.7614, 1,   0.0930,   0.0000
 617,   1.4008, 1,   0.0930,   0.0000
 618,   4.7987, 1,   0.0930,   0.0000
 619,   1.9864, 1,   0.0930,   0.0000
 620,   1.2381, 1,   0.0930,   0.0000
 621,   5.8217, 1,   0.0930,   0.0000
 622,   2.5161, 1,   0.0930,   0.0000
 623,   0.6923, 1,   0.0930,   0.0000
 624,   0.0160,-1,   0.0930,   0.0000
 625,   1.6388, 1,   0.0930,   0.0000
 626,   0.3984, 1,   0.0930,   0.0000
 627,   0.0492,-1,   0.0930,   0.0000
 628,   0.9317, 1,   0.0930,   0.0000
 629,   0.0373,-1,   0.0930,   0.0000
 630,  48.7361, 1,   0.0930,   0.0000
 631,   0.9539, 1,   0.0930,   0.0000
 632,   3.8687, 1,   0.0930,   0.0000
 633,   3.5810, 1,   0.0930,   0.0000
 634,   4.0200, 1,   0.0930,   0.0000
 635,   0.4667, 1,   0.0930,   0.0000
 636,  16.9920, 1,   0.0930,   0.0000
 637,  11.1421, 1,   0.0930,   0.0000
 638,   0.4928, 1,   0.0930,   0.0000
 639,   1.0560, 1,   0.0930,   0.0000
 640,   0.0560,-1,   0.0930,   0.0000
 641,   1.1910, 1,   0.0930,   0.0000
 642,   1.4021, 1,   0.0930,   0.0000
 643,   0.9059, 1,   0.0930,   0.0000
 644,   4.8850, 1,   0.0930,   0.0000
 645,   1.1424, 1,   0.0930,   0.0000
 646,   7.5768, 1,   0.0930,   0.0000
 647,   0.1010, 1,   0.0930,   0.0000
 648,   0.2054, 1,   0.0930,   0.0000
 649,   0.3777, 1,   0.0930,   0.0000
 650,   0.5454, 1,   0.0930,   0.0000
 651,   1.4821, 1,   0.0930,   0.0000
 652,   2.4099, 1,   0.0930,   0.0000
 653,   4.3437, 1,   0.0930,   0.0000
 654,   6.2221, 1,   0.0930,   0.0000
 655,   2.7042, 1,   0.0930,   0.0000
 656,   3.2517, 1,   0.0930,   0.0000
 657,  23.3514, 1,   0.0930,   0.0000
 658,   3.8461, 1,   0.0930,   0.0000
 659,   1.6181, 1,   0.0930,   0.0000
 660,  12.3623, 1,   0.0930,   0.0000
 661,   0.8175, 1,   0.0930,   0.0000
 662,   0.4035, 1,   0.0930,   0.0000
 663,   0.4180, 1,   0.0930,   0.0000
 664,   3.1926, 1,   0.0930,   0.0000
 665,   8.7466, 1,   0.0930,   0.0000
 666,   8.6049, 1,   0.0930,   0.0000
 667,   0.4822, 1,   0.0930,   0.0000
 668,   0.0342,-1,   0.0930,   0.0000
 669,   0.0369,-1,   0.0930,   0.0000
 670,   0.2641, 1,   0.0930,   0.0000
 671,   0.7412, 1,   0.0930,   0.0000
 672,   1.2686, 1,   0.0930,   0.0000
 673,   4.8125, 1,   0.0930,   0.0000
 674,1176.6165, 1,   0.0930,   0.0000
 675,   9.3342, 1,   0.0930,   0.0000
 676,   0.0487,-1,   0.0930,   0.0000
 677,   0.0205,-1,   0.0930,   0.0000
 678,   0.1112, 1,   0.0930,   0.0000
 679,   1.0719, 1,   0.0930,   0.0000
 680,   0.4777, 1,   0.0930,   0.0000
 681,   1.0947, 1,   0.0930,   0.0000
 682,   0.0820,-1,   0.0930,   0.0000
 683,   1.0173, 1,   0.0930,   0.0000
 684,   0.3989, 1,   0.0930,   0.0000
 685,   5.6295, 1,   0.0930,   0.0000
 686,   2.9240, 1,   0.0930,   0.0000
 687,   1.5242, 1,   0.0930,   0.0000
 688,  19.0567, 1,   0.0930,   0.0000
 689,   0.1845, 1,   0.0930,   0.0000
 690,  67.1119, 1,   0.0930,   0.0000
 691,  12.8411, 1,   0.0930,   0.0000
 692,   0.2695, 1,   0.0930,   0.0000
 693,   1.3229, 1,   0.0930,   0.0000
 694,   9.1830, 1,   0.0930,   0.0000
 695,   1.2858, 1,   0.0930,   0.0000
 696,   1.2400, 1,   0.0930,   0.0000
 697,   2.3007, 1,   0.0930,   0.0000
 698,   0.2522, 1,   0.0930,   0.0000
 699,  83.6904, 1,   0.0930,   0.0000
 700,   0.0924,-1,   0.0930,   0.0000
 701,  15.1780, 1,   0.0930,   0.0000
 702,   1.0158, 1,   0.0930,   0.0000
 703,  16.6923, 1,   0.0930,   0.0000
 704,  16.7492, 1,   0.0930,   0.0000
 705,  41.8445, 1,   0.0930,   0.0000
 706,   1.1367, 1,   0.0930,   0.0000
 707,  51.1632, 1,   0.0930,   0.0000
 708,  41.1550, 1,   0.0930,   0.0000
 709,   0.3354, 1,   0.0930,   0.0000
 710,   0.2368, 1,   0.0930,   0.0000
 711,  14.4845, 1,   0.0930,   0.0000
 712,   2.1468, 1,   0.0930,   0.0000
 713,  41.9533, 1,   0.0930,   0.0000
 714,   9.3007, 1,   0.0930,   0.0000
 715,   6.7679, 1,   0.0930,   0.0000
 716,   6.7189, 1,   0.0930,   0.0000
 717,  23.5624, 1,   0.0930,   0.0000
 718,   3.6106, 1,   0.0930,   0.0000
 719,  15.3453, 1,   0.0930,   0.0000
 720,   9.3895, 1,   0.0930,   0.0000
 721,   6.1781, 1,   0.0930,   0.0000
 722,   4.8876, 1,   0.0930,   0.0000
 723,   0.3447, 1,   0.0930,   0.0000
 724,  14.1967, 1,   0.0930,   0.0000
 725,   0.3733, 1,   0.0930,   0.0000
 726,  11.1063, 1,   0.0930,   0.0000
 727,  11.8094, 1,   0.0930,   0.0000
 728,   0.0599,-1,   0.0930,   0.0000
 729,   0.4379, 1,   0.0930,   0.0000
 730,  14.1647, 1,   0.0930,   0.0000
 731,   0.1464, 1,   0.0930,   0.0000
 732,   0.7189, 1,   0.0930,   0.0000
 733,   1.5266, 1,   0.0930,   0.0000
 734,  79.1057, 1,   0.0930,   0.0000
 735,   1.6850, 1,   0.0930,   0.0000
 736,   9.0600, 1,   0.0930,   0.0000
 737,   1.5906, 1,   0.0930,   0.0000
 738,   0.2722, 1,   0.0930,   0.0000
 739,   0.1840, 1,   0.0930,   0.0000
 740,  14.6107, 1,   0.0930,   0.0000
 741,   2.8483, 1,   0.0930,   0.0000
 742,   0.4525, 1,   0.0930,   0.0000
 743,   4.3887, 1,   0.0930,   0.0000
 744,   1.9839, 1,   0.0930,   0.0000
 745,   7.2124, 1,   0.0930,   0.0000
 746,   0.5261, 1,   0.0930,   0.0000
 747,  12.1593, 1,   0.0930,   0.0000
 748,   0.2205, 1,   0.0930,   0.0000
 749,   1.6339, 1,   0.0930,   0.0000
 750,   0.9140, 1,   0.0930,   0.0000
 751,   0.3246, 1,   0.0930,   0.0000
 752,   0.9777, 1,   0.0930,   0.0000
 753,  18.6857, 1,   0.0930,   0.0000
 754,   6.5481, 1,   0.0930,   0.0000
 755,   0.1692, 1,   0.0930,   0.0000
 756,   0.5854, 1,   0.0930,   0.0000
 757,   0.7920, 1,   0.0930,   0.0000
 758,  94.8915, 1,   0.0930,   0.0000
 759,   2.6740, 1,   0.0930,   0.0000
 760,   2.6325, 1,   0.0930,   0.0000
 761,   4.0823, 1,   0.0930,   0.0000
 762,   0.4856, 1,   0.0930,   0.0000
 763,   1.6322, 1,   0.0930,   0.0000
 764,   0.3425, 1,   0.0930,   0.0000
 765,   3.1459, 1,   0.0930,   0.0000
 766,  14.7791, 1,   0.0930,   0.0000
 767,  40.4660, 1,   0.0930,   0.0000
 768,   0.1799, 1,   0.0930,   0.0000
 769,   2.9073, 1,   0.0930,   0.0000
 770,   0.2376, 1,   0.0930,   0.0000
 771,   0.1411, 1,   0.0930,   0.0000
 772,  69.8061, 1,   0.0930,   0.0000
 773,   2.2299, 1,   0.0930,   0.0000
 774,   0.0363,-1,   0.0930,   0.0000
 775,   0.0072,-1,   0.0930,   0.0000
 776,   0.7491, 1,   0.0930,   0.0000
 777,   0.7833, 1,   0.0930,   0.0000
 778,   1.4751, 1,   0.0930,   0.0000
 779, 104.3447, 1,   0.0930,   0.0000
 780,   0.0961, 1,   0.0930,   0.0000
 781,   0.7368, 1,   0.0930,   0.0000
 782,   0.3514, 1,   0.0930,   0.0000
 783,   7.7979, 1,   0.0930,   0.0000
 784,   2.1763, 1,   0.0930,   0.0000
 785,   3.6326, 1,   0.0930,   0.0000
 786,  10.4033, 1,   0.0930,   0.0000
 787,  27.8208, 1,   0.0930,   0.0000
 788,   8.9274, 1,   0.0930,   0.0000
 789,   0.3009, 1,   0.0930,   0.0000
 790,  46.7500, 1,   0.0930,   0.0000
 791,   7.3394, 1,   0.0930,   0.0000
 792,   1.0053, 1,   0.0930,   0.0000
 793,   1.6199, 1,   0.0930,   0.0000
 794,   0.4975, 1,   0.0930,   0.0000
 795,   1.8568, 1,   0.0930,   0.0000
 796,   1.8167, 1,   0.0930,   0.0000
 797,   1.2784, 1,   0.0930,   0.0000
 798,   3.3483, 1,   0.0930,   0.0000
 799,   0.3508, 1,   0.0930,   0.0000
 800,   6.0631, 1,   0.0930,   0.0000
 801,   1.7773, 1,   0.0930,   0.0000
 802,   0.5879, 1,   0.0930,   0.0000
 803,   1.9402, 1,   0.0930,   0.0000
 804,   0.3484, 1,   0.0930,   0.0000
 805,   6.3241, 1,   0.0930,   0.0000
 806,   6.8381, 1,   0.0930,   0.0000
 807,   5.0516, 1,   0.0930,   0.0000
 808,   0.4035, 1,   0.0930,   0.0000
 809,   0.1867, 1,   0.0930,   0.0000
 810,   0.7057, 1,   0.0930,   0.0000
 811,  12.2025, 1,   0.0930,   0.0000
 812,   0.0483,-1,   0.0930,   0.0000
 813,   1.6803, 1,   0.0930,   0.0000
 814,   1.1260, 1,   0.0930,   0.0000
 815,  24.1897, 1,   0.0930,   0.0000
 816,   1.7624, 1,   0.0930,   0.0000
 817,   1.0996, 1,   0.0930,   0.0000
 818,   3.3367, 1,   0.0930,   0.0000
 819,   4.1902, 1,   0.0930,   0.0000
 820,   8.9617, 1,   0.0930,   0.0000
 821,  30.8934, 1,   0.0930,   0.0000
 822,   0.3810, 1,   0.0930,   0.0000
 823,   0.4203, 1,   0.0930,   0.0000
 824,   0.2511, 1,   0.0930,   0.0000
 825,   1.6091, 1,   0.0930,   0.0000
 826,   6.7857, 1,   0.0930,   0.0000
 827,   1.9308, 1,   0.0930,   0.0000
 828,  67.8763, 1,   0.0930,   0.0000
 829,   0.0280,-1,   0.0930,   0.0000
 830,   0.2736, 1,   0.0930,   0.0000
 831,   0.5477, 1,   0.0930,   0.0000
 832, 365.5301, 1,   0.0930,   0.0000
 833,   0.9240, 1,   0.0930,   0.0000
 834,  10.8802, 1,   0.0930,   0.0000
 835,  77.1422, 1,   0.0930,   0.0000
 836,   0.7227, 1,   0.0930,   0.0000
 837,   0.1548, 1,   0.0930,   0.0000
 838,  13.9011, 1,   0.0930,   0.0000
 839,   2.1740, 1,   0.0930,   0.0000
 840,   2.4737, 1,   0.0930,   0.0000
 841,  19.9636, 1,   0.0930,   0.0000
 842,  40.8414, 1,   0.0930,   0.0000
 843,   7.5016, 1,   0.0930,   0.0000
 844,   0.0387,-1,   0.0930,   0.0000
 845,   0.6925, 1,   0.0930,   0.0000
 846,   0.4421, 1,   0.0930,   0.0000
 847,  43.4316, 1,   0.0930,   0.0000
 848,   5.6646, 1,   0.0930,   0.0000
 849,   1.6901, 1,   0.0930,   0.0000
 850,  10.6064, 1,   0.0930,   0.0000
 851,   4.6223, 1,   0.0930,   0.0000
 852,   4.4276, 1,   0.0930,   0.0000
 853,   7.9454, 1,   0.0930,   0.0000
 854,  15.9539, 1,   0.0930,   0.0000
 855,   4.7561, 1,   0.0930,   0.0000
 856,   0.2053, 1,   0.0930,   0.0000
 857,   7.6065, 1,   0.0930,   0.0000
 858,  28.8117, 1,   0.0930,   0.0000
 859,   0.0125,-1,   0.0930,   0.0000
 860,   1.1198, 1,   0.0930,   0.0000
 861,   6.6345, 1,   0.0930,   0.0000
 862,  31.6016, 1,   0.0930,   0.0000
 863,   0.8193, 1,   0.0930,   0.0000
 864,  67.3656, 1,   0.0930,   0.0000
 865,   0.8490, 1,   0.0930,   0.0000
 866,   0.5031, 1,   0.0930,   0.0000
 867,   5.7262, 1,   0.0930,   0.0000
 868,  10.0228, 1,   0.0930,   0.0000
 869,   0.2657, 1,   0.0930,   0.0000
 870,   4.6942, 1,   0.0930,   0.0000
 871,   6.6706, 1,   0.0930,   0.0000
 872,   2.6772, 1,   0.0930,   0.0000
 873,   0.9925, 1,   0.0930,   0.0000
 874,   0.5171, 1,   0.0930,   0.0000
 875,   2.4970, 1,   0.0930,   0.0000
 876,   4.0298, 1,   0.0930,   0.0000
 877,  16.0345, 1,   0.0930,   0.0000
 878,  17.4491, 1,   0.0930,   0.0000
 879,   3.2384, 1,   0.0930,   0.0000
 880,   0.2688, 1,   0.0930,   0.0000
 881,   0.0716,-1,   0.0930,   0.0000
 882,  37.8992, 1,   0.0930,   0.0000
 883,   5.5936, 1,   0.0930,   0.0000
 884,   0.6334, 1,   0.0930,   0.0000
 885,  12.4022, 1,   0.0930,   0.0000
 886,   0.3559, 1,   0.0930,   0.0000
 887, 147.4486, 1,   0.0930,   0.0000
 888,   0.2608, 1,   0.0930,   0.0000
 889,  18.4616, 1,   0.0930,   0.0000
 890,  11.4353, 1,   0.0930,   0.0000
 891,   5.3357, 1,   0.0930,   0.0000
 892,   0.3309, 1,   0.0930,   0.0000
 893,   0.2061, 1,   0.0930,   0.0000
 894,   2.2143, 1,   0.0930,   0.0000
 895,  16.2885, 1,   0.0930,   0.0000
 896,   0.5203, 1,   0.0930,   0.0000
 897,   0.3562, 1,   0.0930,   0.0000
 898,   0.4265, 1,   0.0930,   0.0000
 899,   0.2655, 1,   0.0930,   0.0000
 900,   9.2947, 1,   0.0930,   0.0000
 901,  83.6009, 1,   0.0930,   0.0000
 902,  37.2501, 1,   0.0930,   0.0000
 903,   3.0243, 1,   0.0930,   0.0000
 904,  17.3357, 1,   0.0930,   0.0000
 905,  33.5962, 1,   0.0930,   0.0000
 906,  19.7336, 1,   0.0930,   0.0000
 907,   0.1326, 1,   0.0930,   0.0000
 908,   2.9540, 1,   0.0930,   0.0000
 909,   0.1149, 1,   0.0930,   0.0000
 910,   3.5874, 1,   0.0930,   0.0000
 911,   4.7853, 1,   0.0930,   0.0000
 912,   1.7211, 1,   0.0930,   0.0000
 913,   7.3607, 1,   0.0930,   0.0000
 914,   0.7966, 1,   0.0930,   0.0000
 915,   2.6576, 1,   0.0930,   0.0000
 916,   0.8948, 1,   0.0930,   0.0000
 917,  14.5068, 1,   0.0930,   0.0000
 918,   0.4430, 1,   0.0930,   0.0000
 919,   0.0751,-1,   0.0930,   0.0000
 920,   0.7226, 1,   0.0930,   0.0000
 921,   0.9171, 1,   0.0930,   0.0000
 922,  19.6182, 1,   0.0930,   0.0000
 923,  16.3260, 1,   0.0930,   0.0000
 924,   0.4197, 1,   0.0930,   0.0000
 925,   0.9607, 1,   0.0930,   0.0000
 926,   1.1673, 1,   0.0930,   0.0000
 927,   0.5237, 1,   0.0930,   0.0000
 928,   0.9458, 1,   0.0930,   0.0000
 929,   1.8873, 1,   0.0930,   0.0000
 930,   1.1086, 1,   0.0930,   0.0000
 931,   0.2656, 1,   0.0930,   0.0000
 932,   0.0955, 1,   0.0930,   0.0000
 933,   0.1096, 1,   0.0930,   0.0000
 934,   0.1537, 1,   0.0930,   0.0000
 935,   0.1168, 1,   0.0930,   0.0000
 936,   6.4966, 1,   0.0930,   0.0000
 937,  40.4459, 1,   0.0930,   0.0000
 938,   4.8653, 1,   0.0930,   0.0000
 939,   0.1612, 1,   0.0930,   0.0000
 940,   5.4769, 1,   0.0930,   0.0000
 941,   1.7591, 1,   0.0930,   0.0000
 942,   0.0461,-1,   0.0930,   0.0000
 943,   9.5504, 1,   0.0930,   0.0000
 944,   0.0966, 1,   0.0930,   0.0000
 945,  11.4736, 1,   0.0930,   0.0000
 946,  12.3371, 1,   0.0930,   0.0000
 947,   2.0973, 1,   0.0930,   0.0000
 948, 855.1651, 1,   0.0930,   0.0000
 949,   0.4734, 1,   0.0930,   0.0000
 950,  12.6415, 1,   0.0930,   0.0000
 951,   2.1985, 1,   0.0930,   0.0000
 952,   2.6900, 1,   0.0930,   0.0000
 953,  23.1988, 1,   0.0930,   0.0000
 954,  22.9669, 1,   0.0930,   0.0000
 955,   1.2992, 1,   0.0930,   0.0000
 956,   1.7521, 1,   0.0930,   0.0000
 957,   4.0985, 1,   0.0930,   0.0000
 958,   1.0066, 1,   0.0930,   0.0000
 959,   0.3098, 1,   0.0930,   0.0000
 960,   0.0188,-1,   0.0930,   0.0000
 961,   3.0393, 1,   0.0930,   0.0000
 962,   1.5294, 1,   0.0930,   0.0000
 963,   5.5876, 1,   0.0930,   0.0000
 964,   0.0686,-1,   0.0930,   0.0000
 965,  10.6665, 1,   0.0930,   0.0000
 966,   6.7524, 1,   0.0930,   0.0000
 967,  30.5955, 1,   0.0930,   0.0000
 968,   2.9359, 1,   0.0930,   0.0000
 969,  10.7734, 1,   0.0930,   0.0000
 970,   0.1859, 1,   0.0930,   0.0000
 971,   4.7493, 1,   0.0930,   0.0000
 972,   3.2166, 1,   0.0930,   0.0000
 973,   0.2026, 1,   0.0930,   0.0000
 974,   5.2316, 1,   0.0930,   0.0000
 975,   7.3844, 1,   0.0930,   0.0000
 976,   1.4806, 1,   0.0930,   0.0000
 977,   0.0599,-1,   0.0930,   0.0000
 978,   0.7886, 1,   0.0930,   0.0000
 979,   0.2706, 1,   0.0930,   0.0000
 980,  12.6349, 1,   0.0930,   0.0000
 981,   0.1648, 1,   0.0930,   0.0000
 982,   0.5087, 1,   0.0930,   0.0000
 983,   1.1155, 1,   0.0930,   0.0000
 984,  25.5269, 1,   0.0930,   0.0000
 985,   0.7507, 1,   0.0930,   0.0000
 986, 562.3494, 1,   0.0930,   0.0000
 987,  57.6907, 1,   0.0930,   0.0000
 988,   0.1693, 1,   0.0930,   0.0000
 989,   2.6407, 1,   0.0930,   0.0000
 990,   0.2251, 1,   0.0930,   0.0000
 991,   7.3505, 1,   0.0930,   0.0000
 992,  15.9684, 1,   0.0930,   0.0000
 993,  16.9822, 1,   0.0930,   0.0000
 994,   3.5249, 1,   0.0930,   0.0000
 995, 145.3172, 1,   0.0930,   0.0000
 996,   6.9326, 1,   0.0930,   0.0000
 997,   4.4632, 1,   0.0930,   0.0000
 998,   0.7548, 1,   0.0930,   0.0000
 999,   0.7221, 1,   0.0930,   0.0000
1000,   0.4501, 1,   0.0930,   0.0000
1001,   1.0055, 1,   0.0930,   0.0000
1002,   0.5332, 1,   0.0930,   0.0000
1003,   4.4622, 1,   0.0930,   0.0000
1004,   0.2762, 1,   0.0930,   0.0000
1005,   4.4689, 1,   0.0930,   0.0000
1006,   0.1550, 1,   0.0930,   0.0000
1007,   1.5074, 1,   0.0930,   0.0000
1008,   0.8013, 1,   0.0930,   0.0000
1009,   0.7022, 1,   0.0930,   0.0000
1010,   0.0754,-1,   0.0930,   0.0000
1011,   0.5759, 1,   0.0930,   0.0000
1012,   0.2938, 1,   0.0930,   0.0000
1013,   1.0444, 1,   0.0930,   0.0000
1014,   2.6675, 1,   0.0930,   0.0000
1015,   0.7372, 1,   0.0930,   0.0000
1016,   7.6946, 1,   0.0930,   0.0000
1017,   1.0252, 1,   0.0930,   0.0000
1018,   0.6915, 1,   0.0930,   0.0000
1019,   1.0419, 1,   0.0930,   0.0000
1020,   0.5894, 1,   0.0930,   0.0000
1021,   0.1805, 1,   0.0930,   0.0000
1022, 124.8765, 1,   0.0930,   0.0000
1023,   5.5707, 1,   0.0930,   0.0000
1024,   4.5888, 1,   0.0930,   0.0000
